ID                  RA_OBJ         DEC_OBJ        Teff           logg       
                    (deg)          (deg)          (k)            (cm/s2) 
TIC 233010284       248.333521     77.687318      7856.0         4.13589001     
TIC 353731941       275.659117     57.07849       5561.0         4.50504017     
TIC 147953120       168.742702     65.998993      5591.0         4.50457001     
TIC 288298743       260.626903     82.600506      6539.0         4.21218014     
TIC 232616284       259.392216     63.240754      4017.0         None           
TIC 329153513       268.266977     77.383965      6956.0         3.59992003     
TIC 353853600       271.17144      59.66114       7758.0         4.22653008     
TIC 377292963       286.645386     59.597647      4340.0         4.53383017     
TIC 9376406         150.865158     41.304738      3532.0         None           
TIC 148878206       183.523451     66.109292      4411.0         None           
TIC 154068408       207.746329     68.315299      4547.0         None           
TIC 284542670       148.952957     55.394119      4760.75        None           
TIC 417847541       147.598271     65.593228      7197.16992188  3.73520994     
TIC 115854861       157.089857     47.596667      3875.0         None           
TIC 166176990       217.274931     61.929948      5859.0         4.47559023     
TIC 457138026       141.232009     51.573894      5152.0         None           
TIC 159548152       191.828965     62.781154      7806.77001953  4.07274008     
TIC 88645035        130.622094     36.940976      5774.37011719  None           
TIC 219094946       269.265178     68.822126      5538.0         4.52408981     
TIC 126323918       135.42571      26.3905        7329.0         4.04188013     
TIC 125552083       145.226836     27.986624      5900.10986328  4.18979979     
TIC 160471611       237.022451     75.285752      6442.0         4.38583994     
TIC 233499404       250.177171     72.671654      3729.0         None           
TIC 86302814        142.600474     61.136762      4404.0         None           
TIC 229442487       293.716504     65.087226      3998.0         None           
TIC 377158294       285.565425     59.150252      6267.0         4.41758013     
TIC 353784443       276.925606     59.549111      4926.0         None           
TIC 17193065        145.392137     41.588076      5280.68994141  4.59497976     
TIC 462548857       214.733599     73.211001      5955.0         4.40948009     
TIC 126351129       135.781843     28.170398      4810.0         None           
TIC 219872479       259.831913     67.282228      3619.0         None           
TIC 219018221       223.845934     68.237751      4540.0         None           
TIC 302349844       168.06502      53.930655      4820.02001953  None           
TIC 229538073       221.887102     76.82092       5036.0         None           
TIC 137728034       173.69321      56.029895      4910.0         4.59350014     
TIC 233085151       271.954304     64.676684      4616.0         None           
TIC 17301402        160.584196     40.564898      4778.43994141  None           
TIC 258800513       286.745152     66.861569      6035.0         4.41790009     
TIC 148878896       183.785386     70.200008      4423.52001953  None           
TIC 371491588       149.093971     49.226119      4656.0         None           
TIC 115825388       150.838088     42.218322      4421.0         None           
TIC 341815715       267.657861     54.504077      5688.29003906  4.54708004     
TIC 142564004       165.432349     77.521108      5022.0         4.58405018     
TIC 233721425       276.49641      65.563473      4397.52978516  None           
TIC 166064408       213.247194     65.941547      6039.0         4.45233011     
TIC 142751797       152.841011     73.036826      6762.0         4.29819012     
TIC 284929501       132.837377     31.758431      4917.0         None           
TIC 142381218       196.361938     62.074269      8214.0         3.95771003     
TIC 160345788       156.092469     34.176403      3329.0         None           
TIC 420137064       291.671257     74.097285      3976.0         None           
TIC 229707810       278.078302     67.776867      4244.25976563  None           
TIC 257002431       223.840412     77.998722      4827.0         4.51301003     
TIC 233168801       214.869269     67.094154      7408.0         4.23927021     
TIC 288524895       274.617976     81.925018      4793.0         None           
TIC 288383282       265.890314     80.39011       5407.0         4.56056976     
TIC 288382509       266.173521     77.918893      4740.0         None           
TIC 202353099       236.199135     64.740732      4515.0         None           
TIC 29235379        152.458994     42.331758      4577.0         None           
TIC 357097293       274.723016     55.70072       6106.0         4.46276999     
TIC 233049900       268.880427     64.089003      4619.0         None           
TIC 424387147       271.378156     51.947083      4622.0         None           
TIC 154453875       154.975808     77.678243      5721.0         4.50976992     
TIC 233508876       270.569779     51.638784      7182.0         4.05440998     
TIC 20176047        145.936969     44.7013        6632.0         4.28125        
TIC 232538224       227.275981     69.653087      7152.0         3.83569002     
TIC 87975176        146.661612     21.233991      5094.0         4.61326981     
TIC 166555111       134.953915     33.774022      4691.0         None           
TIC 219755548       261.51585      60.57493       4355.0         None           
TIC 298732428       278.514118     54.608405      6056.0         4.21594        
TIC 3717225         128.159103     25.575179      4809.18017578  None           
